product_id,product_name,price,category,brand,stock_quantity,release_date
966,Ms,595.73,beauty,Fivespan,799,4/12/2003
967,Mrs,103.85,toys,Jaxbean,573,6/22/2021
968,Mrs,464.6,beauty,Wikibox,578,2/27/2004
969,Mr,497.44,clothing,Livefish,789,12/9/2008
970,Mrs,338.24,toys,Chatterpoint,825,11/18/2008
971,Mr,259.38,electronics,Mycat,370,3/27/2021
972,Mrs,430.69,electronics,Oba,711,7/4/2017
973,Ms,86.66,toys,Flipopia,491,12/4/2003
974,Ms,305.57,home decor,Gabtune,777,5/6/2005
975,Ms,921.35,clothing,Thoughtmix,752,11/15/2018
976,Rev,339.52,clothing,Trilith,277,7/10/2002
977,Mrs,612.72,clothing,Oloo,499,5/12/2018
978,Mr,987.14,beauty,Brainbox,363,6/27/2001
979,Dr,774.77,toys,Gigazoom,608,6/17/2020
980,Honorable,53.08,home decor,Plambee,693,4/26/2010
981,Dr,329.41,home decor,Realfire,798,10/16/2006
982,Mrs,369.76,beauty,Mymm,550,8/24/2002
983,Mrs,680.89,toys,Yadel,158,9/19/2000
984,Ms,106.27,beauty,Tavu,815,4/4/2013
985,Mr,197.71,electronics,Yozio,465,9/9/2018
986,Mrs,355.12,electronics,Meetz,198,7/7/2018
987,Honorable,521.88,electronics,Yodoo,640,2/4/2016
988,Dr,569.64,clothing,Oyoba,195,1/29/2018
989,Mr,60.38,toys,Jabberstorm,695,6/24/2006
990,Ms,981.98,clothing,Voolia,379,2/1/2015
991,Mrs,615.95,toys,Kwideo,873,11/19/2005
992,Rev,156.83,electronics,Oba,581,7/21/2018
993,Ms,367.22,home decor,Skipfire,527,1/10/2019
994,Mr,277.27,beauty,LiveZ,170,10/20/2009
995,Honorable,717.74,beauty,Brainsphere,657,9/1/2008
996,Rev,177.93,toys,Quinu,407,10/16/2011
997,Honorable,922.08,clothing,DabZ,56,5/14/2015
998,Ms,805.94,clothing,Yodoo,948,8/23/2012
999,Rev,808.09,clothing,Skinte,8,6/10/2008
1000,Dr,641.18,toys,Skidoo,584,12/21/2006
