product_id,product_name,price,category,brand,stock_quantity,release_date
966,Ms,185.29,beauty,Katz,756,5/9/2002
967,Honorable,368.9,home decor,Innotype,35,8/10/2000
968,Mrs,218.7,home decor,Shufflester,317,1/30/2008
969,Rev,468.65,clothing,Zooxo,570,9/20/2019
970,Mr,946.38,electronics,Topiczoom,953,5/10/2012
971,Mr,468.41,clothing,BlogXS,487,4/1/2015
972,Rev,868.59,electronics,Geba,212,10/27/2010
973,Mrs,572.3,toys,Agimba,635,6/17/2014
974,Honorable,215.91,clothing,Kaymbo,710,8/4/2022
975,Rev,140.35,toys,Photobean,588,7/23/2004
976,Mrs,839.66,electronics,Fanoodle,286,12/4/2008
977,Honorable,945.9,beauty,Myworks,135,8/2/2021
978,Honorable,596.47,home decor,Nlounge,843,11/11/2000
979,Dr,747.25,electronics,Teklist,431,1/21/2019
980,Mrs,523.79,beauty,Feedspan,931,5/11/2014
981,Mr,643.71,electronics,Meedoo,562,4/19/2007
982,Mrs,364.24,clothing,Avamm,685,1/10/2010
983,Mrs,230.7,electronics,Aimbu,552,5/4/2005
984,Dr,2.51,toys,Oyoyo,335,8/23/2003
985,Honorable,773.09,clothing,Voonyx,62,1/13/2016
986,Dr,925.66,toys,Shufflester,801,11/25/2007
987,Rev,919.64,electronics,Dynabox,620,2/15/2001
988,Dr,903.29,clothing,Riffpedia,880,2/26/2009
989,Dr,688.03,beauty,Kaymbo,903,10/25/2014
990,Ms,772.4,clothing,Dablist,190,9/16/2007
991,Mr,342.94,toys,Dynabox,259,1/10/2000
992,Mrs,740.6,clothing,Eimbee,617,6/20/2014
993,Rev,782.84,toys,Voomm,108,4/19/2011
994,Ms,28.19,electronics,Zoonoodle,550,8/3/2007
995,Dr,327.1,clothing,Oba,342,6/7/2004
996,Honorable,866.61,home decor,Buzzshare,715,9/2/2015
997,Mrs,229.63,beauty,Reallinks,917,5/28/2006
998,Mrs,121.88,home decor,Yodoo,117,6/20/2021
999,Honorable,307.63,electronics,Oyoloo,616,8/26/2012
1000,Ms,358.43,toys,InnoZ,492,2/23/2008
